,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__gamma,param_clf__eta,param_clf__colsample_bytree,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0,122.18067193031311,25.83641080896035,5.299952109654744,0.16823637622918783,0.07,0.03162277660168379,1.0,95,5,6,2.0,0.04,0.09,"{'clf__subsample': 0.07, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 1.0, 'clf__n_estimators': 95, 'clf__min_child_weight': 5, 'clf__max_depth': 6, 'clf__gamma': 2.0, 'clf__eta': 0.04, 'clf__colsample_bytree': 0.09}",0.5087358139323414,0.5444612822959345,0.541992875020897,0.531729990416391,0.016290536572983693,18,0.5929046879128629,0.5843278553985737,0.5740317229134023,0.5837547554082797,0.007715505369789336,0.518390017656476,0.5104942332149278,0.5121845934760357,0.5136896147824799,0.0033945711399710463,1,0.5423525238609834,0.5372850268340786,0.5349162370581323,0.5381845959177314,0.0031017746270764045,0.49943462476938644,0.5832707011794888,0.5754851419799693,0.5527301559762815,0.03781943034985366,19,0.6538493668922225,0.6403989876348449,0.6193191285569414,0.6378558276946696,0.014211147894846824,0.5137725,0.51302,0.5137075,0.5135,0.0003404470100715352,1,0.5442492662729899,0.5381250220245942,0.5347912946783872,0.5390551943253238,0.003916820313541863,0.5198848767323259,0.5203918963242616,0.521065368588305,0.5204473805482975,0.0004835280962852844,2,0.5692295459558744,0.5590579656909362,0.5538678080875289,0.5607184399114464,0.006380367207910757
1,111.78159594535828,26.224305774940706,5.25947117805481,0.2657552009471328,0.06,0.03162277660168379,0.31622776601683794,95,5,3,3.5,0.032,0.07,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.31622776601683794, 'clf__n_estimators': 95, 'clf__min_child_weight': 5, 'clf__max_depth': 3, 'clf__gamma': 3.5, 'clf__eta': 0.032, 'clf__colsample_bytree': 0.07}",0.5527487971580427,0.5692229423344909,0.5718444837980243,0.5646054077635193,0.008451924088580124,8,0.5874669920480943,0.5834626046467046,0.5813141401226475,0.5840812456058155,0.002549697260635171,0.5132627122246499,0.5095599417057407,0.5085658440860634,0.5104628326721513,0.002020981881946942,13,0.5278881082512396,0.5251632369501253,0.5225453168880789,0.5251988873631479,0.002181331107607991,0.5988166795611894,0.6447103388148995,0.6531078587750572,0.6322116257170487,0.023861355185527715,8,0.6622052756992429,0.6563221749961696,0.6549770971981448,0.6578348492978524,0.0031387660811390016,0.51151,0.513125,0.5110175,0.5118841666666666,0.0009001442785588617,14,0.527930087199177,0.5249519773950353,0.5224756784591489,0.5251192476844537,0.0022298921032365923,0.519621319397072,0.5194426894357976,0.5175742457465284,0.5188794181931328,0.0009257730111632571,9,0.5427707776552847,0.5375472579025313,0.534404250515467,0.5382407620244276,0.0034506429420850288
2,95.39761702219646,22.555667078229824,4.958766380945842,0.06602480363171047,0.06,0.03162277660168379,0.0031622776601683794,80,3,3,0.5,0.015,0.08,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 80, 'clf__min_child_weight': 3, 'clf__max_depth': 3, 'clf__gamma': 0.5, 'clf__eta': 0.015, 'clf__colsample_bytree': 0.08}",0.5695859718344591,0.5753323695325565,0.5782463833537542,0.5743882415735899,0.0035980749596658413,5,0.5852925933218143,0.5881611175334555,0.5868689157932065,0.5867742088828254,0.0011729833296196437,0.512184401431875,0.5093138447164923,0.5071432072604697,0.509547151136279,0.002064660356666944,18,0.5262401663875019,0.5231466594176234,0.5203240933508986,0.523236973052008,0.0024160708403001647,0.6414777123132774,0.6610147411037288,0.6725385388488597,0.6583436640886219,0.012820419275095418,4,0.6592734476626926,0.671628239540123,0.6729307751641156,0.6679441541223103,0.006154132088528586,0.511295,0.5131175,0.50949,0.5113008333333333,0.0014809264180085254,18,0.5257877153856017,0.5231964823936293,0.5204773439240968,0.5231538472344426,0.0021681596777590514,0.5191669781335077,0.5182889054115358,0.5150458234184312,0.5175005689878248,0.0017723966418593108,19,0.5392208618683647,0.5351741811335382,0.531740614100046,0.5353785523673164,0.0030572157670835233
3,81.4131309191386,21.863818707397154,5.722397089004517,0.8924435952518611,0.06,0.1,0.1,55,6,4,2.5,0.005,0.07,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 55, 'clf__min_child_weight': 6, 'clf__max_depth': 4, 'clf__gamma': 2.5, 'clf__eta': 0.005, 'clf__colsample_bytree': 0.07}",0.5642298412160882,0.5765609401201902,0.578350203276914,0.573046994871064,0.006277314425378305,6,0.5879905297892906,0.5900675550728769,0.5872367358540385,0.588431606905402,0.0011970230098607478,0.5122182085893541,0.5094026357357807,0.5068968632824853,0.5095059025358734,0.002173656978877554,19,0.5262550028048706,0.5230603748386821,0.5204558862142927,0.5232570879526152,0.0023715621215665383,0.6279979765518062,0.6641162853621141,0.6732535638747356,0.6551226085962186,0.019539391193396594,6,0.6661355960521762,0.6767652549923108,0.6736778335527427,0.6721928948657432,0.0044647653521028,0.5110125,0.5132875,0.5091775,0.5111591666666667,0.0016811024821692562,19,0.5261531906902738,0.5233187413654601,0.5206728210306558,0.5233815843621299,0.00223779278653291,0.5189185880256294,0.5190008882063544,0.5151470260185551,0.517688834083513,0.0017976437372758118,18,0.5406567074071429,0.5359300803502797,0.5325968030777015,0.5363945302783747,0.0033067909672588962
4,109.37290239334106,20.02256046015183,5.208628972371419,0.17848668692533687,0.09,0.0031622776601683794,1.0,75,6,6,4.5,0.048,0.06,"{'clf__subsample': 0.09, 'clf__reg_lambda': 0.0031622776601683794, 'clf__reg_alpha': 1.0, 'clf__n_estimators': 75, 'clf__min_child_weight': 6, 'clf__max_depth': 6, 'clf__gamma': 4.5, 'clf__eta': 0.048, 'clf__colsample_bytree': 0.06}",0.5654205920510547,0.5578656067162533,0.5455223845791495,0.5562695277821524,0.008201433456888542,14,0.5970081671818137,0.5869486472000097,0.5789678870197892,0.587641567133871,0.007381193697821534,0.5142507829096211,0.5107018997381251,0.5111502475647755,0.5120343100708405,0.0015779349008972724,7,0.5374824638089643,0.5338966208559723,0.5308602217813911,0.5340797688154426,0.0027066190163169117,0.6278987879148564,0.6146268626802553,0.5848504697664418,0.6091253734538512,0.01799980021431647,14,0.6713607739707772,0.6517072312607465,0.6366636835827022,0.6532438962714087,0.014206642222702417,0.5134525,0.5139075,0.512775,0.5133783333333333,0.0004653060522088825,2,0.5399443306400563,0.5350182057992464,0.5313347009284045,0.5354324124559025,0.0035270484647225903,0.5208699101432754,0.5208750440502836,0.5196673910990924,0.5204707817642172,0.0005680868536045397,1,0.5632644371022348,0.5546749494067981,0.5485138619124865,0.5554844161405065,0.006049038182600606
5,88.90387193361919,19.957761270988538,6.74547545115153,1.2816993635345744,0.06,0.00031622776601683794,0.31622776601683794,55,5,5,4.0,0.019,0.06,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.31622776601683794, 'clf__n_estimators': 55, 'clf__min_child_weight': 5, 'clf__max_depth': 5, 'clf__gamma': 4.0, 'clf__eta': 0.019, 'clf__colsample_bytree': 0.06}",0.5698662652058768,0.5761111268406254,0.5578334861825788,0.5679369594096936,0.0075854994407118185,7,0.5961462995865281,0.5912796497863279,0.5887188234596066,0.5920482576108209,0.0030805755841943074,0.5116884859631604,0.5095329637520081,0.5087450403569707,0.5099888300240464,0.0012441405474291668,15,0.5280542285067977,0.5254164590068494,0.5229856390108779,0.5254854421748417,0.002069817846677474,0.6429705012993712,0.6627033039713797,0.6174066092313231,0.6410268048340246,0.01854330257452392,7,0.6843988559107961,0.6760218702651783,0.673351202410891,0.6779239761956218,0.0047064613169175915,0.5107175,0.5134275,0.51063,0.5115916666666668,0.0012986215982939584,15,0.5293273739993599,0.5262234707020758,0.5238272630245,0.5264593692419786,0.002251598139809416,0.5185606036595363,0.5184841856184428,0.5167661753830386,0.5179369882203392,0.0008284772997260648,13,0.5464379204415551,0.5404357153890138,0.5370691825822478,0.5413142728042722,0.003874894374305273
6,59.57075961430868,19.256722712136185,403.581955909729,564.743685293708,0.07,0.03162277660168379,0.001,50,7,6,4.5,0.016,0.09,"{'clf__subsample': 0.07, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.001, 'clf__n_estimators': 50, 'clf__min_child_weight': 7, 'clf__max_depth': 6, 'clf__gamma': 4.5, 'clf__eta': 0.016, 'clf__colsample_bytree': 0.09}",0.5573531084370237,0.5693156801339494,0.5513869075196214,0.5593518986968647,0.007454600089483737,12,0.5933605195163001,0.5891550072217584,0.5857318206887229,0.5894157824755938,0.0031198572884272757,0.5147999361274761,0.5101573415470596,0.5093109277878761,0.5114227351541373,0.0024129123307287535,8,0.5335599034430186,0.5279883273774931,0.5266145446634837,0.5293875918279984,0.0030031048262258875,0.6075750362038524,0.643993826974917,0.6010410364362753,0.617536633205015,0.018897276962114323,12,0.6682578894816193,0.6663507754467402,0.6598004239583942,0.6648030296289179,0.003622045334390971,0.51352,0.51385,0.511005,0.5127916666666666,0.0012705270122625677,7,0.5350851244483796,0.5288808054133396,0.527624545445914,0.5305301584358778,0.0032614244135269746,0.5207682643919143,0.520386865976866,0.5171682323460312,0.5194411209049371,0.001614699763352232,6,0.5560393944024361,0.5463595365207407,0.5433747294786329,0.5485912201339366,0.005405783521384503
7,78.88316853841145,25.679976157055343,4.038142840067546,0.40893092245882934,0.06,0.00031622776601683794,0.0031622776601683794,90,5,7,1.0,0.045,0.06,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 90, 'clf__min_child_weight': 5, 'clf__max_depth': 7, 'clf__gamma': 1.0, 'clf__eta': 0.045, 'clf__colsample_bytree': 0.06}",0.5171190512195667,0.5431937540371276,0.5388713156172708,0.5330613736246551,0.011410203072227329,17,0.5935307469142411,0.5803500741882547,0.5745987321698582,0.5828265177574513,0.007924850161946046,0.5169793551265212,0.5096440146504704,0.5107337650124936,0.5124523782631617,0.003231823902373218,5,0.5456148134310933,0.5393208471991464,0.5361847105079769,0.5403734570460722,0.003921113864071962,0.5172588228292567,0.5814719057210714,0.5702899601486052,0.5563402295663112,0.02800923944114049,17,0.6506728883478732,0.6281359769834469,0.6189417371700722,0.6325835341671308,0.013330467919862352,0.5130375,0.512035,0.5120025,0.5123583333333334,0.00048042660440719546,9,0.5476384944436649,0.5394993567020571,0.536151815340038,0.5410965554952533,0.004823500264065869,0.5169361464257041,0.5177528588875031,0.5189005701856533,0.5178631918329535,0.0008057585230915699,17,0.5728317779870616,0.5603707705162727,0.5543021629289352,0.5625015704774232,0.007713273836118086
8,73.44185670216878,20.801984423091362,4.714476505915324,0.0980976517368427,0.06,0.31622776601683794,0.31622776601683794,60,9,5,4.5,0.032,0.06,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.31622776601683794, 'clf__reg_alpha': 0.31622776601683794, 'clf__n_estimators': 60, 'clf__min_child_weight': 9, 'clf__max_depth': 5, 'clf__gamma': 4.5, 'clf__eta': 0.032, 'clf__colsample_bytree': 0.06}",0.5619798717232058,0.5672704973215338,0.5442330583787386,0.5578278091411594,0.009852600875730793,13,0.5959028579431822,0.5872881057800069,0.5848741579252273,0.5893550405494721,0.004733724434130605,0.5133773845705825,0.5096190312703349,0.509463997557678,0.5108201377995317,0.001809353871607546,11,0.5295581925708323,0.5270117301127011,0.5243477058568208,0.5269725428467846,0.0021273527650705584,0.6207472871907794,0.6396296184950245,0.5840954433405169,0.614824116342107,0.02305535537497823,13,0.6812522127942271,0.6631332247575488,0.6611974341799627,0.6685276239105796,0.009032282582804616,0.5122175,0.5131025,0.5108675,0.5120625,0.0009189940152144556,11,0.5310174448833962,0.5275280458485527,0.5249487431101302,0.527831411280693,0.00248680628414221,0.51931522871581,0.5196109227472892,0.5167824252330585,0.5185695255653858,0.0012694236063181324,12,0.5489150956567908,0.5422531968170445,0.5385053681028006,0.5432245535255453,0.00430490087601233
9,108.62603727976482,23.90428867894425,5.032692591349284,0.09085722908339385,0.09,1.0,0.01,90,7,3,1.0,0.042,0.08,"{'clf__subsample': 0.09, 'clf__reg_lambda': 1.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 90, 'clf__min_child_weight': 7, 'clf__max_depth': 3, 'clf__gamma': 1.0, 'clf__eta': 0.042, 'clf__colsample_bytree': 0.08}",0.5249742034945992,0.5597807406335364,0.5716845407072514,0.552146494945129,0.019818765199563517,15,0.5887540549224668,0.5882065695568363,0.5821012282319673,0.5863539509037569,0.003015423977791415,0.5189591258207545,0.5101097107625351,0.5086830257079931,0.5125839540970942,0.004545398291373513,3,0.5281085016432225,0.5253370483852797,0.5228683376487774,0.5254379625590931,0.002140477738734541,0.5311303537066794,0.6201685556524266,0.6524978374243099,0.6012655822611386,0.0513193162351249,15,0.6651351147072747,0.6681695144165565,0.6564690070082243,0.6632578787106852,0.0049577198820477736,0.5154725,0.51332,0.511155,0.5133158333333333,0.0017626144564884814,3,0.5283541193206198,0.5257409073485553,0.5229336533945158,0.525676226687897,0.002213368534596239,0.5223040372291607,0.5193116822025403,0.5179740996095182,0.5198632730137397,0.0018102079557790428,4,0.5441134703835862,0.5396592305795093,0.5347898662761893,0.5395208557464283,0.003807602840256104
10,106.03098718325298,24.043276105422667,5.582231362660726,0.779233143931898,0.08,0.01,0.1,90,1,3,0.5,0.017,0.07,"{'clf__subsample': 0.08, 'clf__reg_lambda': 0.01, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 90, 'clf__min_child_weight': 1, 'clf__max_depth': 3, 'clf__gamma': 0.5, 'clf__eta': 0.017, 'clf__colsample_bytree': 0.07}",0.5723846771704899,0.5726033231109658,0.5784874975287312,0.5744918326033956,0.0028267714397039786,4,0.5868425568614337,0.5881257571114872,0.5863557076085386,0.5871080071938198,0.0007465997231649828,0.5122474801881878,0.5095386370473396,0.507241242863334,0.5096757866996205,0.0020460874139896397,17,0.5262651979222075,0.5233483070748993,0.5204370277799875,0.5233501775923647,0.0023793408647204473,0.6485201055367097,0.6534838509254527,0.6730185556494477,0.6583408373705367,0.01057469471513245,5,0.6631798996734015,0.6712040562702516,0.6713947260105427,0.6685928939847319,0.003828356418302538,0.5115425,0.5132625,0.509625,0.5114766666666667,0.0014857326101586524,17,0.5260158850509494,0.5234280552696853,0.5205583272968141,0.5233340892058163,0.002229029142294921,0.519372120322564,0.5184949601039118,0.5157402113067817,0.5178690972444192,0.0015473566737933756,15,0.540072763507192,0.5358086188453783,0.5320425687734617,0.5359746503753441,0.0032804147824235783
11,90.5440669854482,21.164738098739427,5.15185562769572,0.1955166314971577,0.06,0.00031622776601683794,0.01,70,1,3,2.5,0.028,0.06,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 70, 'clf__min_child_weight': 1, 'clf__max_depth': 3, 'clf__gamma': 2.5, 'clf__eta': 0.028, 'clf__colsample_bytree': 0.06}",0.5693634355698395,0.579608625094952,0.5757094240611009,0.5748938282419641,0.004222153834755751,3,0.592460216743562,0.5928273530541683,0.5868473312570206,0.590711633684917,0.002736582078472555,0.5124514915601267,0.5090442508737216,0.5076413253872203,0.5097123559403562,0.0020197686233477978,16,0.5261607531579712,0.5230289666601952,0.5209019857442521,0.5233639018541395,0.0021599066131055113,0.6404957448074748,0.6728847869003598,0.6648582700394514,0.6594129339157621,0.01377198305857792,2,0.6778768313980086,0.6841239125870356,0.6719100528458289,0.6779702656102912,0.004986725038104406,0.5116,0.512985,0.510025,0.5115366666666666,0.0012092444840570073,16,0.5266307316270415,0.5236078478753189,0.5211620723030722,0.5238002172684776,0.002236710857185519,0.5185887342793236,0.5190756556892266,0.5159317442570164,0.5178653780751888,0.001381660334993316,16,0.5401443429478066,0.5355802857363091,0.5324024872907058,0.5360423719916071,0.0031774439448868505
12,81.98269764582317,17.278970978949136,4.949442466100057,0.03176720807164661,0.07,0.1,0.00031622776601683794,60,1,4,2.5,0.003,0.08,"{'clf__subsample': 0.07, 'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.00031622776601683794, 'clf__n_estimators': 60, 'clf__min_child_weight': 1, 'clf__max_depth': 4, 'clf__gamma': 2.5, 'clf__eta': 0.003, 'clf__colsample_bytree': 0.08}",0.5656070447164626,0.5784647334321222,0.5809822495580026,0.5750180092355291,0.006733456850947801,2,0.5874546873171989,0.5892013120492,0.5895281808221355,0.5887280600628447,0.0009102451723557847,0.5139481151195784,0.5089783658879199,0.5074541584195391,0.5101268798090125,0.002772746120810416,14,0.5266273962448644,0.5231052790844819,0.520574023541187,0.5234355662901778,0.0024822902732613153,0.6288113233747942,0.6699235386665865,0.6794287800073002,0.6593878806828936,0.02196636513472239,3,0.6641684468471909,0.6744159322668695,0.6795384348850887,0.672707604666383,0.006389988026291244,0.513115,0.5128475,0.5099975,0.5119866666666666,0.0014107863252652978,12,0.5265065507914761,0.5232698377767278,0.5210559561595115,0.5236107815759051,0.0022382176638490003,0.5206735890944629,0.5180225560007216,0.5150259666684067,0.5179073705878637,0.0023070703682845153,14,0.5418668598109312,0.5358728301255882,0.5326202267147125,0.5367866388837439,0.0038298251255884774
13,89.06668869654338,21.45840684451063,80.26964592933655,106.45877824684736,0.09,0.1,0.03162277660168379,70,9,3,4.5,0.049,0.07,"{'clf__subsample': 0.09, 'clf__reg_lambda': 0.1, 'clf__reg_alpha': 0.03162277660168379, 'clf__n_estimators': 70, 'clf__min_child_weight': 9, 'clf__max_depth': 3, 'clf__gamma': 4.5, 'clf__eta': 0.049, 'clf__colsample_bytree': 0.07}",0.5631607460374908,0.5565554132243627,0.571997037465543,0.5639043989091321,0.00632590992119324,9,0.5916943834984697,0.5883741884919992,0.5821848473200689,0.5874178064368459,0.0039407122502277585,0.5150172065734455,0.5097549691783819,0.5091019725166067,0.5112913827561446,0.0026480084967445278,9,0.5274731606437085,0.5251891525786242,0.5227660947881034,0.5251428026701453,0.0019219310563012456,0.6212333115118333,0.6128180460772229,0.652622841799463,0.628891399796173,0.017128731763723228,9,0.6737217508224633,0.6688419654865198,0.6568430879443314,0.6664689347511048,0.0070920505399508045,0.5141725,0.5127575,0.511685,0.5128716666666667,0.0010187212845305768,6,0.528038114430116,0.5255920390710908,0.5228258617328989,0.5254853384113686,0.0021292304271732284,0.5219875828294372,0.5194523065911141,0.5186358215228289,0.5200252369811268,0.001427062925024497,3,0.5433367994777802,0.5387051729981842,0.5342290522886768,0.5387570082548804,0.0037184028726979937
14,52.16447385152181,17.928342623358784,3.061712900797526,0.31822137781116633,0.06,0.03162277660168379,0.01,80,8,7,3.5,0.049,0.08,"{'clf__subsample': 0.06, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 80, 'clf__min_child_weight': 8, 'clf__max_depth': 7, 'clf__gamma': 3.5, 'clf__eta': 0.049, 'clf__colsample_bytree': 0.08}",0.5262631998381778,0.5343649086321292,0.5191419353882484,0.5265900146195185,0.006219047865065014,20,0.5883979369383739,0.5841989027323516,0.5727388960780077,0.5817785785829112,0.006617898302227032,0.5173677829901625,0.5098763858799541,0.5130184303673868,0.5134208664125012,0.003071560270559049,2,0.5457275596549942,0.5402703533396411,0.5376743303255844,0.5412240811067399,0.0033561707493628187,0.535469856573231,0.5613243944723366,0.5254133894686314,0.5407358801713996,0.01512609937594373,20,0.6383070980471718,0.6359032124434659,0.6126960200657455,0.6289687768521278,0.011548351298503968,0.5140325,0.511905,0.51335,0.5130958333333333,0.0008869477937786661,4,0.5467116813782256,0.5411239626865618,0.5373274705094859,0.5417210381914245,0.003854281409560283,0.5199305600016031,0.5174262331333326,0.5200407088245499,0.5191325006531619,0.001207351047463661,8,0.571768025291123,0.5625507184453298,0.5566927416037655,0.5636704951134061,0.006205184359514941
15,45.942609548568726,11.559519788732121,3.2991672356923423,0.17215249559975682,0.09,0.00031622776601683794,0.0031622776601683794,50,4,7,4.5,0.029,0.06,"{'clf__subsample': 0.09, 'clf__reg_lambda': 0.00031622776601683794, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 50, 'clf__min_child_weight': 4, 'clf__max_depth': 7, 'clf__gamma': 4.5, 'clf__eta': 0.029, 'clf__colsample_bytree': 0.06}",0.5559851179376154,0.5665505924236525,0.5601475399868943,0.5608944167827207,0.004345548027570518,10,0.601489414994864,0.5927395497906558,0.5917182248812849,0.5953157298889349,0.0043853214996549044,0.5134236080776856,0.5095558481790856,0.5095497562374534,0.5108430708314082,0.0018247170808113411,10,0.5358729576198836,0.5327190775301848,0.5286680727688259,0.5324200359729647,0.0029489727950546643,0.6062409490368783,0.6379009710489132,0.6219017665618297,0.6220145622158738,0.012925395947392657,10,0.6854172385123658,0.6680021109856373,0.6718438438305888,0.6750877311095307,0.0074705542053190134,0.51189,0.5129925,0.5116725,0.512185,0.0005778516245542596,10,0.5389953063682558,0.5346650931217821,0.5307488281147462,0.5348030758682613,0.0033680241809450574,0.5181128269977252,0.5202934202233361,0.5179427530844798,0.5187830001018471,0.0010702828260296406,10,0.5624243333033229,0.5550534285363417,0.5491344422168243,0.5555374013521629,0.005436357453147534
